telemetry_id,asset_id,timestamp,temperature_c,vibration_mm_s,current_amps,voltage_v,operating_hours,runtime_hours,is_abnormal,failure_risk
1522,PUMP-003,2026-08-28T05:17:19,39.0,1.87,0.0,413.1,10203.6,0.0,0,0.34
1523,PUMP-003,2026-08-28T06:17:19,39.7,1.72,44.9,412.3,10204.6,1.0,0,0.34
1524,PUMP-003,2026-08-28T07:17:19,37.6,1.7,44.5,418.7,10205.6,1.0,0,0.34
1525,PUMP-003,2026-08-28T08:17:19,37.0,1.86,44.5,414.8,10206.6,1.0,0,0.34
1526,PUMP-003,2026-08-28T09:17:19,38.5,2.01,45.6,420.3,10207.6,1.0,0,0.34
1527,PUMP-003,2026-08-28T10:17:19,38.5,1.53,44.3,416.2,10208.6,1.0,0,0.34
1528,PUMP-003,2026-08-28T11:17:19,39.4,1.83,44.8,414.7,10209.6,1.0,0,0.34
1529,PUMP-003,2026-08-28T12:17:19,38.1,2.23,44.3,414.6,10210.6,1.0,0,0.34
1530,PUMP-003,2026-08-28T13:17:19,38.4,1.76,45.0,410.2,10211.6,1.0,0,0.34
1531,PUMP-003,2026-08-28T14:17:19,38.4,1.68,44.3,417.5,10212.6,1.0,0,0.34
1532,PUMP-003,2026-08-28T15:17:19,37.1,1.89,45.5,413.1,10213.6,1.0,0,0.34
1533,PUMP-003,2026-08-28T16:17:19,37.6,1.9,44.9,415.4,10214.6,1.0,0,0.34
1534,PUMP-003,2026-08-28T17:17:19,36.7,1.82,45.1,412.4,10215.6,1.0,0,0.34
1535,PUMP-003,2026-08-28T18:17:19,37.9,1.86,45.8,412.0,10216.6,1.0,0,0.34
1536,PUMP-003,2026-08-28T19:17:19,36.2,1.86,45.2,416.0,10217.6,1.0,0,0.34
1537,PUMP-003,2026-08-28T20:17:19,38.0,1.81,44.9,412.8,10218.6,1.0,0,0.34
1538,PUMP-003,2026-08-28T21:17:19,38.1,1.96,45.4,413.1,10219.6,1.0,0,0.34
1539,PUMP-003,2026-08-28T22:17:19,37.5,1.69,45.1,416.3,10220.6,1.0,0,0.34
1540,PUMP-003,2026-08-28T23:17:19,37.2,1.96,0.0,412.1,10220.6,0.0,0,0.34
1541,PUMP-003,2026-08-29T00:17:19,36.4,1.71,0.0,417.3,10220.6,0.0,0,0.34
1542,PUMP-003,2026-08-29T01:17:19,37.4,1.82,8.0,411.2,10220.8,0.2,0,0.34
1543,PUMP-003,2026-08-29T02:17:19,37.8,1.57,9.5,412.8,10221.0,0.2,0,0.34
1544,PUMP-003,2026-08-29T03:17:19,38.2,1.78,9.1,413.3,10221.2,0.2,0,0.34
1545,PUMP-003,2026-08-29T04:17:19,37.7,1.71,0.0,413.1,10221.2,0.0,0,0.34
1546,PUMP-003,2026-08-29T05:17:19,37.8,1.92,0.4,417.1,10221.2,0.0,0,0.34
1547,PUMP-003,2026-08-29T06:17:19,37.4,1.74,44.9,412.5,10222.2,1.0,0,0.34
1548,PUMP-003,2026-08-29T07:17:19,37.8,1.73,45.0,416.0,10223.2,1.0,0,0.34
1549,PUMP-003,2026-08-29T08:17:19,37.9,1.65,44.7,415.4,10224.2,1.0,0,0.34
1550,PUMP-003,2026-08-29T09:17:19,39.1,1.77,44.3,421.1,10225.2,1.0,0,0.34
1551,PUMP-003,2026-08-29T10:17:19,38.1,1.91,45.0,415.2,10226.2,1.0,0,0.34
1552,PUMP-003,2026-08-29T11:17:19,37.5,1.86,45.3,412.9,10227.2,1.0,0,0.34
1553,PUMP-003,2026-08-29T12:17:19,38.3,1.91,45.4,415.7,10228.2,1.0,0,0.34
1554,PUMP-003,2026-08-29T13:17:19,38.3,1.75,44.7,416.0,10229.2,1.0,0,0.34
1555,PUMP-003,2026-08-29T14:17:19,40.1,1.51,45.5,419.6,10230.2,1.0,0,0.34
1556,PUMP-003,2026-08-29T15:17:19,38.1,1.89,45.4,412.7,10231.2,1.0,0,0.34
1557,PUMP-003,2026-08-29T16:17:19,38.3,1.9,44.9,415.5,10232.2,1.0,0,0.34
1558,PUMP-003,2026-08-29T17:17:19,37.8,1.94,45.1,413.8,10233.2,1.0,0,0.34
1559,PUMP-003,2026-08-29T18:17:19,39.2,1.68,44.9,416.9,10234.2,1.0,0,0.34
1560,PUMP-003,2026-08-29T19:17:19,37.9,1.88,45.5,416.3,10235.2,1.0,0,0.34
1561,PUMP-003,2026-08-29T20:17:19,37.9,2.0,44.8,418.1,10236.2,1.0,0,0.34
1562,PUMP-003,2026-08-29T21:17:19,37.2,1.82,45.0,414.0,10237.2,1.0,0,0.34
1563,PUMP-003,2026-08-29T22:17:19,36.5,1.72,45.3,418.2,10238.2,1.0,0,0.34
1564,PUMP-003,2026-08-29T23:17:19,38.0,1.87,0.0,416.1,10238.2,0.0,0,0.34
1565,PUMP-003,2026-08-30T00:17:19,39.0,1.78,9.0,411.4,10238.4,0.2,0,0.34
1566,PUMP-003,2026-08-30T01:17:19,38.0,1.95,9.3,418.0,10238.6,0.2,0,0.34
1567,PUMP-003,2026-08-30T02:17:19,37.3,1.84,0.0,412.8,10238.6,0.0,0,0.34
1568,PUMP-003,2026-08-30T03:17:19,37.1,1.67,0.0,415.1,10238.6,0.0,0,0.34
1569,PUMP-003,2026-08-30T04:17:19,38.5,1.88,0.6,415.0,10238.6,0.0,0,0.34
1570,PUMP-003,2026-08-30T05:17:19,37.8,2.22,0.0,411.4,10238.6,0.0,0,0.34
1571,PUMP-003,2026-08-30T06:17:19,38.2,1.92,45.2,414.0,10239.6,1.0,0,0.34
1572,PUMP-003,2026-08-30T07:17:19,37.7,1.7,44.7,417.4,10240.6,1.0,0,0.34
1573,PUMP-003,2026-08-30T08:17:19,38.5,1.74,44.9,416.5,10241.6,1.0,0,0.34
1574,PUMP-003,2026-08-30T09:17:19,39.4,1.91,45.3,416.0,10242.6,1.0,0,0.34
1575,PUMP-003,2026-08-30T10:17:19,40.1,1.76,45.0,417.8,10243.6,1.0,0,0.34
1576,PUMP-003,2026-08-30T11:17:19,36.8,1.58,44.8,416.0,10244.6,1.0,0,0.34
1577,PUMP-003,2026-08-30T12:17:19,38.1,1.84,45.1,414.1,10245.6,1.0,0,0.34
1578,PUMP-003,2026-08-30T13:17:19,37.9,1.95,44.3,416.8,10246.6,1.0,0,0.34
1579,PUMP-003,2026-08-30T14:17:19,37.6,1.76,45.9,415.8,10247.6,1.0,0,0.34
1580,PUMP-003,2026-08-30T15:17:19,37.1,1.71,45.0,409.5,10248.6,1.0,0,0.34
1581,PUMP-003,2026-08-30T16:17:19,36.4,1.61,45.6,418.9,10249.6,1.0,0,0.34
1582,PUMP-003,2026-08-30T17:17:19,40.0,1.93,44.4,412.8,10250.6,1.0,0,0.34
1583,PUMP-003,2026-08-30T18:17:19,38.9,1.83,44.1,417.2,10251.6,1.0,0,0.34
1584,PUMP-003,2026-08-30T19:17:19,38.0,1.86,44.8,414.4,10252.6,1.0,0,0.34
1585,PUMP-003,2026-08-30T20:17:19,38.7,1.72,46.0,420.9,10253.6,1.0,0,0.34
1586,PUMP-003,2026-08-30T21:17:19,38.3,1.82,45.7,412.7,10254.6,1.0,0,0.34
1587,PUMP-003,2026-08-30T22:17:19,39.1,2.19,45.6,419.9,10255.6,1.0,0,0.34
1588,PUMP-003,2026-08-30T23:17:19,35.2,2.05,0.8,410.1,10255.6,0.0,0,0.34
1589,PUMP-003,2026-08-31T00:17:19,38.5,1.86,0.0,413.3,10255.6,0.0,0,0.34
1590,PUMP-003,2026-08-31T01:17:19,37.6,1.62,9.1,415.5,10255.8,0.2,0,0.34
1591,PUMP-003,2026-08-31T02:17:19,37.2,1.89,0.0,412.8,10255.8,0.0,0,0.34
1592,PUMP-003,2026-08-31T03:17:19,37.2,1.8,0.2,415.2,10255.8,0.0,0,0.34
1593,PUMP-003,2026-08-31T04:17:19,39.6,1.95,9.3,416.9,10256.0,0.2,0,0.34
1594,PUMP-003,2026-08-31T05:17:19,38.2,1.97,0.0,419.8,10256.0,0.0,0,0.34
1595,PUMP-003,2026-08-31T06:17:19,38.3,1.77,45.7,414.6,10257.0,1.0,0,0.34
1596,PUMP-003,2026-08-31T07:17:19,38.8,2.01,45.5,411.6,10258.0,1.0,0,0.34
1597,PUMP-003,2026-08-31T08:17:19,37.7,1.6,44.6,415.6,10259.0,1.0,0,0.34
1598,PUMP-003,2026-08-31T09:17:19,36.9,1.83,45.8,411.7,10260.0,1.0,0,0.34
1599,PUMP-003,2026-08-31T10:17:19,37.6,1.6,45.2,416.6,10261.0,1.0,0,0.34
1600,PUMP-003,2026-08-31T11:17:19,37.4,1.95,44.3,413.3,10262.0,1.0,0,0.34
1601,PUMP-003,2026-08-31T12:17:19,37.0,1.69,45.2,412.8,10263.0,1.0,0,0.34
1602,PUMP-003,2026-08-31T13:17:19,37.0,1.87,45.0,413.9,10264.0,1.0,0,0.34
1603,PUMP-003,2026-08-31T14:17:19,37.5,1.88,44.9,418.7,10265.0,1.0,0,0.34
1604,PUMP-003,2026-08-31T15:17:19,38.1,1.81,44.8,419.8,10266.0,1.0,0,0.34
1605,PUMP-003,2026-08-31T16:17:19,35.5,1.63,44.5,418.8,10267.0,1.0,0,0.34
1606,PUMP-003,2026-08-31T17:17:19,37.9,1.49,44.2,414.2,10268.0,1.0,0,0.34
1607,PUMP-003,2026-08-31T18:17:19,37.1,1.65,45.5,414.4,10269.0,1.0,0,0.34
1608,PUMP-003,2026-08-31T19:17:19,39.4,1.82,45.1,417.1,10270.0,1.0,0,0.34
1609,PUMP-003,2026-08-31T20:17:19,35.8,1.87,45.6,415.3,10271.0,1.0,0,0.34
1610,PUMP-003,2026-08-31T21:17:19,39.0,1.58,45.2,415.6,10272.0,1.0,0,0.34
1611,PUMP-003,2026-08-31T22:17:19,37.7,1.94,44.7,412.9,10273.0,1.0,0,0.34
1612,PUMP-003,2026-08-31T23:17:19,37.9,1.87,0.9,415.6,10273.0,0.0,0,0.34
1613,PUMP-003,2026-09-01T00:17:19,37.5,1.9,0.0,414.9,10273.0,0.0,0,0.34
1614,PUMP-003,2026-09-01T01:17:19,38.1,1.95,0.0,416.5,10273.0,0.0,0,0.34
1615,PUMP-003,2026-09-01T02:17:19,38.1,2.06,9.1,409.0,10273.2,0.2,0,0.34
1616,PUMP-003,2026-09-01T03:17:19,38.7,1.58,0.0,416.9,10273.2,0.0,0,0.34
1617,PUMP-003,2026-09-01T04:17:19,38.2,1.64,0.2,420.0,10273.2,0.0,0,0.34
1618,PUMP-003,2026-09-01T05:17:19,38.7,1.55,8.3,419.5,10273.4,0.2,0,0.34
1619,PUMP-003,2026-09-01T06:17:19,38.2,1.85,45.2,417.0,10274.4,1.0,0,0.34
1620,PUMP-003,2026-09-01T07:17:19,38.5,1.63,44.9,417.7,10275.4,1.0,0,0.34
1621,PUMP-003,2026-09-01T08:17:19,36.8,1.68,45.5,416.4,10276.4,1.0,0,0.34
1622,PUMP-003,2026-09-01T09:17:19,37.7,1.88,45.3,417.4,10277.4,1.0,0,0.34
1623,PUMP-003,2026-09-01T10:17:19,38.0,1.47,44.5,412.8,10278.4,1.0,0,0.34
1624,PUMP-003,2026-09-01T11:17:19,38.2,1.33,44.9,416.3,10279.4,1.0,0,0.34
1625,PUMP-003,2026-09-01T12:17:19,38.2,1.65,45.0,420.1,10280.4,1.0,0,0.34
1626,PUMP-003,2026-09-01T13:17:19,39.2,1.74,45.2,415.3,10281.4,1.0,0,0.34
1627,PUMP-003,2026-09-01T14:17:19,38.2,1.98,44.9,417.7,10282.4,1.0,0,0.34
1628,PUMP-003,2026-09-01T15:17:19,38.7,1.84,45.5,416.7,10283.4,1.0,0,0.34
1629,PUMP-003,2026-09-01T16:17:19,38.5,1.84,45.4,417.5,10284.4,1.0,0,0.34
1630,PUMP-003,2026-09-01T17:17:19,37.1,2.08,45.1,418.8,10285.4,1.0,0,0.34
1631,PUMP-003,2026-09-01T18:17:19,37.2,2.0,45.4,420.7,10286.4,1.0,0,0.34
1632,PUMP-003,2026-09-01T19:17:19,38.7,1.69,45.0,416.5,10287.4,1.0,0,0.34
1633,PUMP-003,2026-09-01T20:17:19,37.9,1.86,45.4,417.0,10288.4,1.0,0,0.34
1634,PUMP-003,2026-09-01T21:17:19,38.4,1.9,44.7,414.9,10289.4,1.0,0,0.34
1635,PUMP-003,2026-09-01T22:17:19,37.4,1.87,45.0,417.5,10290.4,1.0,0,0.34
1636,PUMP-003,2026-09-01T23:17:19,37.0,1.69,9.1,416.3,10290.6,0.2,0,0.34
1637,PUMP-003,2026-09-02T00:17:19,37.3,1.89,8.2,412.2,10290.8,0.2,0,0.34
1638,PUMP-003,2026-09-02T01:17:19,37.9,1.76,1.0,418.7,10290.8,0.0,0,0.34
1639,PUMP-003,2026-09-02T02:17:19,39.8,1.96,7.8,420.2,10291.0,0.2,0,0.34
1640,PUMP-003,2026-09-02T03:17:19,38.9,1.56,9.1,417.9,10291.2,0.2,0,0.34
1641,PUMP-003,2026-09-02T04:17:19,37.8,1.98,0.0,417.5,10291.2,0.0,0,0.34
1642,PUMP-003,2026-09-02T05:17:19,36.7,1.89,0.0,411.8,10291.2,0.0,0,0.34
1643,PUMP-003,2026-09-02T06:17:19,38.4,1.77,44.4,415.6,10292.2,1.0,0,0.34
1644,PUMP-003,2026-09-02T07:17:19,38.6,1.83,45.1,414.7,10293.2,1.0,0,0.34
1645,PUMP-003,2026-09-02T08:17:19,38.1,1.96,44.9,411.0,10294.2,1.0,0,0.34
1646,PUMP-003,2026-09-02T09:17:19,36.0,1.98,45.1,412.3,10295.2,1.0,0,0.34
1647,PUMP-003,2026-09-02T10:17:19,38.6,1.69,45.5,414.3,10296.2,1.0,0,0.34
1648,PUMP-003,2026-09-02T11:17:19,37.5,1.9,44.9,414.4,10297.2,1.0,0,0.34
1649,PUMP-003,2026-09-02T12:17:19,38.0,2.18,45.3,416.4,10298.2,1.0,0,0.34
1650,PUMP-003,2026-09-02T13:17:19,38.5,1.71,44.5,418.2,10299.2,1.0,0,0.34
1651,PUMP-003,2026-09-02T14:17:19,39.7,2.01,45.4,417.7,10300.2,1.0,0,0.34
1652,PUMP-003,2026-09-02T15:17:19,37.1,1.74,45.0,415.8,10301.2,1.0,0,0.34
1653,PUMP-003,2026-09-02T16:17:19,36.8,1.63,45.1,416.8,10302.2,1.0,0,0.34
1654,PUMP-003,2026-09-02T17:17:19,36.8,1.55,45.2,418.6,10303.2,1.0,0,0.34
1655,PUMP-003,2026-09-02T18:17:19,38.9,1.79,44.8,413.2,10304.2,1.0,0,0.34
1656,PUMP-003,2026-09-02T19:17:19,38.0,1.76,45.5,415.3,10305.2,1.0,0,0.34
1657,PUMP-003,2026-09-02T20:17:19,38.5,1.81,45.0,414.6,10306.2,1.0,0,0.34
1658,PUMP-003,2026-09-02T21:17:19,36.5,1.89,44.2,423.5,10307.2,1.0,0,0.34
1659,PUMP-003,2026-09-02T22:17:19,38.0,1.67,45.2,412.4,10308.2,1.0,0,0.34
1660,PUMP-003,2026-09-02T23:17:19,40.0,1.67,8.6,416.0,10308.4,0.2,0,0.34
1661,PUMP-003,2026-09-03T00:17:19,37.9,1.69,0.5,417.9,10308.4,0.0,0,0.34
1662,PUMP-003,2026-09-03T01:17:19,37.3,1.75,0.2,416.8,10308.4,0.0,0,0.34
1663,PUMP-003,2026-09-03T02:17:19,37.5,1.95,0.1,416.3,10308.4,0.0,0,0.34
1664,PUMP-003,2026-09-03T03:17:19,38.2,2.07,9.6,414.2,10308.6,0.2,0,0.34
1665,PUMP-003,2026-09-03T04:17:19,37.5,1.82,8.8,416.1,10308.8,0.2,0,0.34
1666,PUMP-003,2026-09-03T05:17:19,39.3,1.78,9.5,412.9,10309.0,0.2,0,0.34
1667,PUMP-003,2026-09-03T06:17:19,39.2,1.65,45.4,414.4,10310.0,1.0,0,0.34
1668,PUMP-003,2026-09-03T07:17:19,36.0,1.58,44.4,417.7,10311.0,1.0,0,0.34
1669,PUMP-003,2026-09-03T08:17:19,37.7,1.76,44.8,411.8,10312.0,1.0,0,0.34
1670,PUMP-003,2026-09-03T09:17:19,37.3,2.05,44.8,413.3,10313.0,1.0,0,0.34
1671,PUMP-003,2026-09-03T10:17:19,37.8,1.91,44.8,416.7,10314.0,1.0,0,0.34
1672,PUMP-003,2026-09-03T11:17:19,37.8,1.78,45.4,416.1,10315.0,1.0,0,0.34
1673,PUMP-003,2026-09-03T12:17:19,37.8,1.88,45.7,411.6,10316.0,1.0,0,0.34
1674,PUMP-003,2026-09-03T13:17:19,36.8,1.77,44.7,416.4,10317.0,1.0,0,0.34
1675,PUMP-003,2026-09-03T14:17:19,39.4,1.63,44.4,415.0,10318.0,1.0,0,0.34
1676,PUMP-003,2026-09-03T15:17:19,36.5,1.82,45.0,413.7,10319.0,1.0,0,0.34
1677,PUMP-003,2026-09-03T16:17:19,37.6,1.67,45.8,413.4,10320.0,1.0,0,0.34
1678,PUMP-003,2026-09-03T17:17:19,36.8,1.63,44.8,415.6,10321.0,1.0,0,0.34
1679,PUMP-003,2026-09-03T18:17:19,37.4,1.69,45.3,415.4,10322.0,1.0,0,0.34
1680,PUMP-003,2026-09-03T19:17:19,37.8,1.8,45.1,412.9,10323.0,1.0,0,0.34
1681,CRAC-001,2026-08-27T20:17:19,25.0,1.28,24.8,410.4,15601.0,1.0,0,0.52
1682,CRAC-001,2026-08-27T21:17:19,23.2,1.2,25.1,414.4,15602.0,1.0,0,0.52
1683,CRAC-001,2026-08-27T22:17:19,24.0,1.35,25.1,417.1,15603.0,1.0,0,0.52
1684,CRAC-001,2026-08-27T23:17:19,23.6,1.16,0.0,414.0,15603.0,0.0,0,0.52
1685,CRAC-001,2026-08-28T00:17:19,23.5,1.31,0.2,417.1,15603.0,0.0,0,0.52
1686,CRAC-001,2026-08-28T01:17:19,23.7,0.97,0.0,413.5,15603.0,0.0,0,0.52
1687,CRAC-001,2026-08-28T02:17:19,23.1,1.14,4.8,412.3,15603.2,0.2,0,0.52
1688,CRAC-001,2026-08-28T03:17:19,25.5,1.14,0.0,417.4,15603.2,0.0,0,0.52
1689,CRAC-001,2026-08-28T04:17:19,23.1,1.19,0.0,413.8,15603.2,0.0,0,0.52
1690,CRAC-001,2026-08-28T05:17:19,24.8,1.01,0.5,416.3,15603.2,0.0,0,0.52
1691,CRAC-001,2026-08-28T06:17:19,22.8,1.13,25.0,415.7,15604.2,1.0,0,0.52
1692,CRAC-001,2026-08-28T07:17:19,24.2,1.55,25.0,416.9,15605.2,1.0,0,0.52
1693,CRAC-001,2026-08-28T08:17:19,23.4,1.09,25.3,413.5,15606.2,1.0,0,0.52
1694,CRAC-001,2026-08-28T09:17:19,23.8,1.13,25.3,414.0,15607.2,1.0,0,0.52
1695,CRAC-001,2026-08-28T10:17:19,23.1,1.12,25.1,416.2,15608.2,1.0,0,0.52
1696,CRAC-001,2026-08-28T11:17:19,25.9,1.01,24.5,414.8,15609.2,1.0,0,0.52
1697,CRAC-001,2026-08-28T12:17:19,23.7,1.17,25.8,419.4,15610.2,1.0,0,0.52
1698,CRAC-001,2026-08-28T13:17:19,23.3,1.08,24.1,413.0,15611.2,1.0,0,0.52
1699,CRAC-001,2026-08-28T14:17:19,25.0,1.08,25.1,409.9,15612.2,1.0,0,0.52
1700,CRAC-001,2026-08-28T15:17:19,22.9,1.11,24.4,414.5,15613.2,1.0,0,0.52
1701,CRAC-001,2026-08-28T16:17:19,24.7,1.01,25.8,414.8,15614.2,1.0,0,0.52
1702,CRAC-001,2026-08-28T17:17:19,24.9,1.28,25.1,417.3,15615.2,1.0,0,0.52
1703,CRAC-001,2026-08-28T18:17:19,23.7,1.2,24.9,412.6,15616.2,1.0,0,0.52
1704,CRAC-001,2026-08-28T19:17:19,26.1,0.88,25.2,417.1,15617.2,1.0,0,0.52
1705,CRAC-001,2026-08-28T20:17:19,23.6,1.18,25.0,416.8,15618.2,1.0,0,0.52
1706,CRAC-001,2026-08-28T21:17:19,24.5,1.17,24.9,418.3,15619.2,1.0,0,0.52
1707,CRAC-001,2026-08-28T22:17:19,24.0,1.18,24.7,415.1,15620.2,1.0,0,0.52
1708,CRAC-001,2026-08-28T23:17:19,23.0,1.08,4.5,415.0,15620.4,0.2,0,0.52
1709,CRAC-001,2026-08-29T00:17:19,23.9,1.17,0.0,414.4,15620.4,0.0,0,0.52
1710,CRAC-001,2026-08-29T01:17:19,23.2,1.3,5.2,416.3,15620.6,0.2,0,0.52
1711,CRAC-001,2026-08-29T02:17:19,23.3,1.34,0.0,413.2,15620.6,0.0,0,0.52
1712,CRAC-001,2026-08-29T03:17:19,22.7,1.35,0.3,418.0,15620.6,0.0,0,0.52
1713,CRAC-001,2026-08-29T04:17:19,25.6,1.31,0.7,411.7,15620.6,0.0,0,0.52
1714,CRAC-001,2026-08-29T05:17:19,24.3,1.44,0.0,415.1,15620.6,0.0,0,0.52
1715,CRAC-001,2026-08-29T06:17:19,24.0,1.07,24.2,414.4,15621.6,1.0,0,0.52
1716,CRAC-001,2026-08-29T07:17:19,23.5,1.42,24.4,417.8,15622.6,1.0,0,0.52
1717,CRAC-001,2026-08-29T08:17:19,23.3,1.4,25.1,417.3,15623.6,1.0,0,0.52
1718,CRAC-001,2026-08-29T09:17:19,23.6,1.24,24.2,414.6,15624.6,1.0,0,0.52
1719,CRAC-001,2026-08-29T10:17:19,24.7,1.21,25.0,415.0,15625.6,1.0,0,0.52
1720,CRAC-001,2026-08-29T11:17:19,25.1,0.95,24.6,411.5,15626.6,1.0,0,0.52
1721,CRAC-001,2026-08-29T12:17:19,23.3,1.4,24.8,415.7,15627.6,1.0,0,0.52
1722,CRAC-001,2026-08-29T13:17:19,24.8,1.26,26.1,411.8,15628.6,1.0,0,0.52
1723,CRAC-001,2026-08-29T14:17:19,25.1,1.03,26.0,418.2,15629.6,1.0,0,0.52
1724,CRAC-001,2026-08-29T15:17:19,23.6,1.2,24.3,415.3,15630.6,1.0,0,0.52
1725,CRAC-001,2026-08-29T16:17:19,24.3,1.1,24.6,416.6,15631.6,1.0,0,0.52
1726,CRAC-001,2026-08-29T17:17:19,24.2,1.42,25.4,414.2,15632.6,1.0,0,0.52
1727,CRAC-001,2026-08-29T18:17:19,24.2,1.25,25.0,417.6,15633.6,1.0,0,0.52
1728,CRAC-001,2026-08-29T19:17:19,24.8,1.04,25.0,415.4,15634.6,1.0,0,0.52
1729,CRAC-001,2026-08-29T20:17:19,24.5,1.42,24.4,412.4,15635.6,1.0,0,0.52
1730,CRAC-001,2026-08-29T21:17:19,23.3,1.02,25.1,415.0,15636.6,1.0,0,0.52
1731,CRAC-001,2026-08-29T22:17:19,24.1,1.34,24.6,418.2,15637.6,1.0,0,0.52
1732,CRAC-001,2026-08-29T23:17:19,24.5,1.26,0.0,411.0,15637.6,0.0,0,0.52
1733,CRAC-001,2026-08-30T00:17:19,23.1,0.86,4.7,417.4,15637.8,0.2,0,0.52
1734,CRAC-001,2026-08-30T01:17:19,23.8,1.17,5.3,410.9,15638.0,0.2,0,0.52
1735,CRAC-001,2026-08-30T02:17:19,23.2,1.33,4.5,414.1,15638.2,0.2,0,0.52
1736,CRAC-001,2026-08-30T03:17:19,23.5,0.95,4.8,416.8,15638.4,0.2,0,0.52
1737,CRAC-001,2026-08-30T04:17:19,23.7,1.38,0.4,416.0,15638.4,0.0,0,0.52
1738,CRAC-001,2026-08-30T05:17:19,23.0,1.1,0.0,414.7,15638.4,0.0,0,0.52
1739,CRAC-001,2026-08-30T06:17:19,25.8,1.02,25.2,415.6,15639.4,1.0,0,0.52
1740,CRAC-001,2026-08-30T07:17:19,23.1,1.12,24.4,416.7,15640.4,1.0,0,0.52
1741,CRAC-001,2026-08-30T08:17:19,24.0,1.44,24.6,416.3,15641.4,1.0,0,0.52
1742,CRAC-001,2026-08-30T09:17:19,23.2,1.27,23.4,414.6,15642.4,1.0,0,0.52
1743,CRAC-001,2026-08-30T10:17:19,25.5,1.14,25.2,412.7,15643.4,1.0,0,0.52
1744,CRAC-001,2026-08-30T11:17:19,24.8,1.01,24.6,411.7,15644.4,1.0,0,0.52
1745,CRAC-001,2026-08-30T12:17:19,22.3,1.09,26.0,411.0,15645.4,1.0,0,0.52
1746,CRAC-001,2026-08-30T13:17:19,22.8,1.13,24.9,419.3,15646.4,1.0,0,0.52
1747,CRAC-001,2026-08-30T14:17:19,24.7,1.47,25.3,411.2,15647.4,1.0,0,0.52
1748,CRAC-001,2026-08-30T15:17:19,23.5,1.36,25.2,412.6,15648.4,1.0,0,0.52
1749,CRAC-001,2026-08-30T16:17:19,22.7,1.35,25.0,418.1,15649.4,1.0,0,0.52
1750,CRAC-001,2026-08-30T17:17:19,24.5,1.09,24.5,418.7,15650.4,1.0,0,0.52
1751,CRAC-001,2026-08-30T18:17:19,26.1,1.11,24.8,411.8,15651.4,1.0,0,0.52
1752,CRAC-001,2026-08-30T19:17:19,24.8,1.28,24.7,417.1,15652.4,1.0,0,0.52
1753,CRAC-001,2026-08-30T20:17:19,23.4,1.23,25.6,413.9,15653.4,1.0,0,0.52
1754,CRAC-001,2026-08-30T21:17:19,23.0,1.0,25.1,408.7,15654.4,1.0,0,0.52
1755,CRAC-001,2026-08-30T22:17:19,24.1,0.95,24.9,415.3,15655.4,1.0,0,0.52
1756,CRAC-001,2026-08-30T23:17:19,24.1,1.14,4.9,414.5,15655.6,0.2,0,0.52
1757,CRAC-001,2026-08-31T00:17:19,23.2,1.15,0.0,415.7,15655.6,0.0,0,0.52
1758,CRAC-001,2026-08-31T01:17:19,20.8,1.09,0.0,415.0,15655.6,0.0,0,0.52
1759,CRAC-001,2026-08-31T02:17:19,25.8,1.01,5.7,413.2,15655.8,0.2,0,0.52
1760,CRAC-001,2026-08-31T03:17:19,21.7,1.09,0.5,418.5,15655.8,0.0,0,0.52
1761,CRAC-001,2026-08-31T04:17:19,22.2,1.33,0.0,415.8,15655.8,0.0,0,0.52
1762,CRAC-001,2026-08-31T05:17:19,25.4,1.22,5.1,419.3,15656.0,0.2,0,0.52
1763,CRAC-001,2026-08-31T06:17:19,21.1,1.19,24.6,416.8,15657.0,1.0,0,0.52
1764,CRAC-001,2026-08-31T07:17:19,25.4,1.2,24.3,413.2,15658.0,1.0,0,0.52
1765,CRAC-001,2026-08-31T08:17:19,23.2,1.38,24.6,419.0,15659.0,1.0,0,0.52
1766,CRAC-001,2026-08-31T09:17:19,25.0,0.95,24.5,413.5,15660.0,1.0,0,0.52
1767,CRAC-001,2026-08-31T10:17:19,24.8,1.22,25.1,413.5,15661.0,1.0,0,0.52
1768,CRAC-001,2026-08-31T11:17:19,24.0,1.35,25.0,414.7,15662.0,1.0,0,0.52
1769,CRAC-001,2026-08-31T12:17:19,27.0,1.04,24.9,417.6,15663.0,1.0,0,0.52
1770,CRAC-001,2026-08-31T13:17:19,22.8,1.14,25.0,413.1,15664.0,1.0,0,0.52
1771,CRAC-001,2026-08-31T14:17:19,23.1,0.99,24.4,414.7,15665.0,1.0,0,0.52
1772,CRAC-001,2026-08-31T15:17:19,23.7,1.19,25.2,416.5,15666.0,1.0,0,0.52
1773,CRAC-001,2026-08-31T16:17:19,26.2,1.42,25.2,412.5,15667.0,1.0,0,0.52
1774,CRAC-001,2026-08-31T17:17:19,24.4,1.15,24.9,417.9,15668.0,1.0,0,0.52
1775,CRAC-001,2026-08-31T18:17:19,23.7,1.2,25.4,415.5,15669.0,1.0,0,0.52
1776,CRAC-001,2026-08-31T19:17:19,24.2,1.21,25.4,416.1,15670.0,1.0,0,0.52
1777,CRAC-001,2026-08-31T20:17:19,24.6,1.29,25.2,410.8,15671.0,1.0,0,0.52
1778,CRAC-001,2026-08-31T21:17:19,24.2,1.2,25.6,413.1,15672.0,1.0,0,0.52
