energy_id,facility_id,timestamp,electricity_usage,water_usage,hvac_usage,lighting_usage,equipment_usage,other_usage,outdoor_temp_c,occupancy_pct,is_anomaly,anomaly_score
1802,3,2026-08-17T01:00:00,33.15,5.67,13.08,7.88,4.59,2.58,27.8,16.4,0,0.0
1803,3,2026-08-17T02:00:00,25.88,6.82,11.77,8.2,5.01,2.54,27.2,18.2,0,0.0
1804,3,2026-08-17T03:00:00,27.05,5.7,12.66,7.85,5.58,2.26,28.3,16.0,0,0.0
1805,3,2026-08-17T04:00:00,33.69,5.59,15.36,8.21,5.61,2.53,29.0,30.7,0,0.0
1806,3,2026-08-17T05:00:00,25.64,5.7,13.31,8.1,4.78,2.81,31.1,9.5,0,0.0
1807,3,2026-08-17T06:00:00,32.12,5.69,12.57,8.07,5.43,2.94,30.5,17.5,0,0.0
1808,3,2026-08-17T07:00:00,96.87,22.33,48.47,25.85,17.61,9.06,32.4,75.1,0,0.0
1809,3,2026-08-17T08:00:00,108.02,21.78,55.7,27.15,18.57,9.04,32.2,70.0,0,0.0
1810,3,2026-08-17T09:00:00,212.34,21.69,151.03,30.11,20.49,10.7,32.0,82.6,1,0.5696
1811,3,2026-08-17T10:00:00,121.89,25.22,66.43,39.98,22.32,12.84,34.2,96.9,0,0.0
1812,3,2026-08-17T11:00:00,128.28,25.89,79.3,36.45,26.01,11.38,33.3,94.5,0,0.0
1813,3,2026-08-17T12:00:00,139.62,26.38,82.49,37.37,21.85,11.61,34.6,80.0,0,0.0
1814,3,2026-08-17T13:00:00,148.6,27.89,62.73,33.06,20.62,14.12,34.1,95.8,0,0.0
1815,3,2026-08-17T14:00:00,144.34,25.82,64.62,38.82,24.04,12.08,30.1,83.9,0,0.0
1816,3,2026-08-17T15:00:00,137.3,28.54,71.74,33.67,23.99,11.52,32.8,92.4,0,0.0
1817,3,2026-08-17T16:00:00,129.66,27.83,75.08,36.36,22.74,11.5,31.2,94.6,0,0.0
1818,3,2026-08-17T17:00:00,142.51,29.31,56.22,36.92,21.7,12.64,31.1,94.5,0,0.0
1819,3,2026-08-17T18:00:00,84.11,18.89,39.56,27.53,15.86,8.91,29.2,74.7,0,0.0
1820,3,2026-08-17T19:00:00,102.28,16.2,43.98,23.2,16.47,8.29,30.4,51.3,0,0.0
1821,3,2026-08-17T20:00:00,81.77,15.75,43.98,26.46,16.58,8.48,27.8,69.2,0,0.0
1822,3,2026-08-17T21:00:00,25.14,5.45,14.59,8.04,4.63,2.64,27.0,21.7,0,0.0
1823,3,2026-08-17T22:00:00,28.56,5.32,14.41,8.25,4.69,2.6,26.3,21.5,0,0.0
1824,3,2026-08-17T23:00:00,30.8,19.25,11.21,7.1,5.08,2.48,26.9,19.9,1,0.0
1825,3,2026-08-18T00:00:00,29.41,5.0,14.81,8.11,4.82,2.66,27.2,21.1,0,0.0
1826,3,2026-08-18T01:00:00,26.27,6.21,12.37,7.78,3.93,2.57,28.3,23.8,0,0.0
1827,3,2026-08-18T02:00:00,26.15,4.77,13.77,8.05,5.35,2.51,27.9,14.7,0,0.0
1828,3,2026-08-18T03:00:00,26.33,4.8,13.84,8.36,4.49,2.57,28.2,15.7,0,0.0
1829,3,2026-08-18T04:00:00,27.1,6.16,14.49,7.62,4.98,2.38,29.3,24.6,0,0.0
1830,3,2026-08-18T05:00:00,24.81,5.0,13.05,6.52,5.05,2.39,28.2,33.6,0,0.0
1831,3,2026-08-18T06:00:00,28.41,5.29,15.2,8.53,4.87,2.64,29.9,29.1,0,0.0
1832,3,2026-08-18T07:00:00,80.45,20.34,60.2,26.52,17.84,9.37,33.4,76.1,0,0.0
1833,3,2026-08-18T08:00:00,114.08,21.67,56.53,33.39,19.18,9.15,32.6,70.0,0,0.0
1834,3,2026-08-18T09:00:00,115.78,25.58,66.49,30.04,21.51,11.57,34.7,76.4,0,0.0
1835,3,2026-08-18T10:00:00,130.42,27.81,73.83,37.46,24.22,12.71,32.7,95.0,0,0.0
1836,3,2026-08-18T11:00:00,131.37,24.19,71.96,37.25,25.14,13.85,32.5,86.7,0,0.0
1837,3,2026-08-18T12:00:00,117.9,28.54,61.07,35.43,24.45,12.64,32.7,96.0,0,0.0
1838,3,2026-08-18T13:00:00,110.57,25.61,69.31,39.06,26.13,12.41,32.7,86.2,0,0.0
1839,3,2026-08-18T14:00:00,151.35,28.6,67.01,36.55,22.98,13.21,32.2,94.5,0,0.0
1840,3,2026-08-18T15:00:00,269.28,27.55,208.63,27.53,20.69,12.42,31.7,94.8,1,0.5695
1841,3,2026-08-18T16:00:00,128.83,24.49,70.65,37.32,22.99,13.8,32.1,93.7,0,0.0
1842,3,2026-08-18T17:00:00,430.13,27.46,57.71,31.78,23.5,13.95,30.0,100.0,1,0.5782
1843,3,2026-08-18T18:00:00,91.08,17.62,39.55,27.57,17.14,8.3,30.4,64.0,0,0.0
1844,3,2026-08-18T19:00:00,86.39,19.97,42.62,27.34,16.74,7.67,28.3,70.6,0,0.0
1845,3,2026-08-18T20:00:00,88.07,19.74,40.39,25.44,16.39,7.09,27.5,61.4,0,0.0
1846,3,2026-08-18T21:00:00,26.98,5.32,11.98,7.19,4.71,2.41,26.9,24.8,0,0.0
1847,3,2026-08-18T22:00:00,30.23,5.29,11.66,7.97,4.9,2.69,27.8,20.3,0,0.0
1848,3,2026-08-18T23:00:00,29.45,5.52,10.11,8.25,4.49,2.74,26.2,16.5,0,0.0
1849,3,2026-08-19T00:00:00,28.86,5.14,12.8,6.05,4.16,2.94,27.3,16.8,0,0.0
1850,3,2026-08-19T01:00:00,30.05,5.79,13.46,8.29,4.96,2.6,27.1,14.2,0,0.0
1851,3,2026-08-19T02:00:00,28.95,5.4,10.86,7.51,4.86,2.88,27.8,24.3,0,0.0
1852,3,2026-08-19T03:00:00,28.7,5.68,13.53,8.52,4.53,2.66,28.4,20.7,0,0.0
1853,3,2026-08-19T04:00:00,20.87,5.49,12.82,7.21,5.16,2.3,28.8,17.5,0,0.0
1854,3,2026-08-19T05:00:00,31.04,5.61,12.05,8.09,5.53,2.89,29.2,27.2,0,0.0
1855,3,2026-08-19T06:00:00,28.0,5.37,14.45,7.72,4.81,2.55,31.0,15.6,0,0.0
1856,3,2026-08-19T07:00:00,100.55,15.94,52.15,25.74,20.36,7.47,31.7,69.8,0,0.0
1857,3,2026-08-19T08:00:00,93.72,21.22,52.83,30.05,16.58,10.55,31.1,71.8,0,0.0
1858,3,2026-08-19T09:00:00,117.92,24.28,73.97,35.46,23.42,8.54,33.2,77.0,0,0.0
1859,3,2026-08-19T10:00:00,131.82,23.84,75.43,30.14,21.75,12.81,33.2,95.9,0,0.0
1860,3,2026-08-19T11:00:00,133.35,26.23,62.28,38.26,26.51,11.94,33.3,99.8,0,0.0
1861,3,2026-08-19T12:00:00,129.82,28.04,83.18,35.12,20.47,12.54,33.2,96.1,0,0.0
1862,3,2026-08-19T13:00:00,137.54,27.07,68.01,36.79,19.64,13.04,31.5,88.6,0,0.0
1863,3,2026-08-19T14:00:00,123.31,29.63,69.91,32.59,24.14,12.7,33.1,89.2,0,0.0
1864,3,2026-08-19T15:00:00,140.03,25.63,69.86,34.92,22.48,11.87,30.9,95.4,0,0.0
1865,3,2026-08-19T16:00:00,129.09,26.4,65.28,30.4,25.01,11.89,31.2,100.0,0,0.0
1866,3,2026-08-19T17:00:00,150.77,29.62,70.71,37.64,25.62,11.83,30.6,90.6,0,0.0
1867,3,2026-08-19T18:00:00,88.48,16.87,44.88,29.43,16.56,8.41,29.4,73.5,0,0.0
1868,3,2026-08-19T19:00:00,85.09,15.11,41.69,25.69,18.59,7.42,29.1,68.3,0,0.0
1869,3,2026-08-19T20:00:00,94.12,19.93,40.45,23.84,15.75,8.64,27.1,69.0,0,0.0
1870,3,2026-08-19T21:00:00,31.6,5.53,14.96,7.64,5.33,2.82,28.3,16.8,0,0.0
1871,3,2026-08-19T22:00:00,28.65,5.9,14.01,7.37,4.66,2.56,27.2,21.8,0,0.0
1872,3,2026-08-19T23:00:00,27.68,5.82,12.58,7.71,5.92,2.75,27.7,17.4,0,0.0
1873,3,2026-08-20T00:00:00,28.83,5.79,15.87,8.13,5.23,3.27,28.4,14.9,0,0.0
1874,3,2026-08-20T01:00:00,28.62,6.23,11.36,7.24,5.45,2.54,26.7,14.8,0,0.0
1875,3,2026-08-20T02:00:00,30.19,4.91,11.91,7.33,4.35,2.41,27.2,30.3,0,0.0
1876,3,2026-08-20T03:00:00,33.29,5.35,15.03,7.79,4.87,2.9,28.5,14.9,0,0.0
1877,3,2026-08-20T04:00:00,26.76,4.91,15.76,7.88,5.04,2.77,30.0,21.4,0,0.0
1878,3,2026-08-20T05:00:00,31.81,4.95,14.12,7.48,5.18,2.41,29.4,17.2,0,0.0
1879,3,2026-08-20T06:00:00,26.7,5.88,16.52,8.12,5.35,2.64,31.6,22.5,0,0.0
1880,3,2026-08-20T07:00:00,96.6,16.87,50.02,24.03,15.59,8.41,31.5,61.9,0,0.0
1881,3,2026-08-20T08:00:00,112.12,23.53,58.07,27.78,17.95,10.23,34.5,85.2,0,0.0
1882,3,2026-08-20T09:00:00,116.9,23.1,64.41,31.54,22.11,11.07,33.3,79.3,0,0.0
1883,3,2026-08-20T10:00:00,136.93,22.99,76.95,38.22,21.53,11.9,33.7,92.9,0,0.0
1884,3,2026-08-20T11:00:00,130.24,27.15,77.86,34.62,23.44,12.15,32.5,95.8,0,0.0
1885,3,2026-08-20T12:00:00,139.74,24.4,71.25,37.1,19.65,13.4,32.3,91.6,0,0.0
1886,3,2026-08-20T13:00:00,137.7,22.27,72.2,42.18,28.76,10.83,33.5,95.0,0,0.0
1887,3,2026-08-20T14:00:00,148.83,29.69,76.94,42.45,22.72,14.31,33.5,94.2,0,0.0
1888,3,2026-08-20T15:00:00,134.37,26.83,71.22,31.32,23.63,12.84,32.5,98.9,0,0.0
1889,3,2026-08-20T16:00:00,133.86,27.7,68.06,38.49,22.54,11.62,31.9,96.0,0,0.0
1890,3,2026-08-20T17:00:00,125.62,28.08,54.9,34.78,24.01,12.13,29.2,97.0,0,0.0
1891,3,2026-08-20T18:00:00,92.22,17.82,40.75,22.0,16.46,8.48,30.8,72.1,0,0.0
1892,3,2026-08-20T19:00:00,88.64,17.73,43.72,25.69,16.74,7.9,29.7,68.6,0,0.0
1893,3,2026-08-20T20:00:00,95.07,45.66,43.99,24.24,19.08,7.75,28.4,73.8,1,0.0
1894,3,2026-08-20T21:00:00,27.72,5.27,13.13,7.59,4.55,2.49,28.5,21.4,0,0.0
1895,3,2026-08-20T22:00:00,29.59,4.71,12.16,6.66,5.24,2.73,29.2,23.7,0,0.0
1896,3,2026-08-20T23:00:00,27.88,5.59,12.38,7.83,4.98,2.51,26.9,20.7,0,0.0
1897,3,2026-08-21T00:00:00,29.11,6.07,12.0,7.68,4.09,2.9,27.0,25.2,0,0.0
1898,3,2026-08-21T01:00:00,26.64,5.46,14.1,7.22,4.13,2.55,27.5,12.5,0,0.0
1899,3,2026-08-21T02:00:00,27.04,6.01,11.91,7.79,4.65,2.84,27.2,23.3,0,0.0
1900,3,2026-08-21T03:00:00,31.44,5.92,11.1,7.98,5.42,2.66,28.1,20.4,0,0.0
1901,3,2026-08-21T04:00:00,27.9,5.41,11.72,7.55,4.78,2.41,30.1,18.6,0,0.0
1902,3,2026-08-21T05:00:00,27.06,6.73,15.75,7.13,4.83,2.57,31.0,21.5,0,0.0
1903,3,2026-08-21T06:00:00,29.53,5.79,14.48,7.43,5.48,2.41,31.7,15.9,0,0.0
1904,3,2026-08-21T07:00:00,87.39,20.86,47.5,26.22,17.49,8.51,30.6,70.3,0,0.0
1905,3,2026-08-21T08:00:00,109.33,22.97,53.45,29.07,15.48,9.08,32.4,80.2,0,0.0
1906,3,2026-08-21T09:00:00,113.21,22.68,59.53,30.91,21.06,12.26,32.8,83.7,0,0.0
1907,3,2026-08-21T10:00:00,125.95,25.7,70.19,33.64,24.33,12.87,32.9,92.4,0,0.0
1908,3,2026-08-21T11:00:00,129.97,27.17,73.8,38.01,23.45,12.34,33.1,98.3,0,0.0
1909,3,2026-08-21T12:00:00,114.91,24.53,71.47,34.98,24.74,11.03,32.4,100.0,0,0.0
1910,3,2026-08-21T13:00:00,140.49,29.04,74.39,37.33,25.1,10.58,33.6,100.0,0,0.0
1911,3,2026-08-21T14:00:00,116.89,25.64,63.28,39.86,24.47,12.34,31.7,88.8,0,0.0
1912,3,2026-08-21T15:00:00,145.72,25.89,76.22,32.97,24.06,11.9,32.7,96.9,0,0.0
1913,3,2026-08-21T16:00:00,125.13,26.59,68.01,39.37,21.93,11.46,29.6,93.3,0,0.0
1914,3,2026-08-21T17:00:00,115.84,25.28,58.34,38.27,25.2,11.65,31.0,84.0,0,0.0
1915,3,2026-08-21T18:00:00,95.4,20.6,42.6,26.67,15.74,8.42,30.2,72.3,0,0.0
1916,3,2026-08-21T19:00:00,93.8,19.16,39.17,22.82,16.6,8.37,27.9,65.3,0,0.0
1917,3,2026-08-21T20:00:00,85.34,20.45,42.32,26.25,18.03,8.87,27.6,67.8,0,0.0
1918,3,2026-08-21T21:00:00,29.25,6.14,13.83,8.69,4.68,2.54,27.9,16.3,0,0.0
1919,3,2026-08-21T22:00:00,30.75,5.49,10.95,6.63,4.54,3.11,27.9,18.9,0,0.0
1920,3,2026-08-21T23:00:00,25.52,6.37,13.05,8.17,4.72,2.84,26.2,23.4,0,0.0
1921,3,2026-08-22T00:00:00,19.8,4.85,9.15,6.14,4.27,2.33,26.9,14.2,0,0.0
1922,3,2026-08-22T01:00:00,20.83,4.46,10.32,6.05,3.79,2.03,28.0,23.8,0,0.0
1923,3,2026-08-22T02:00:00,19.84,4.14,10.27,5.07,3.45,1.78,28.2,20.7,0,0.0
1924,3,2026-08-22T03:00:00,22.38,4.5,10.29,5.55,3.72,1.75,28.0,16.9,0,0.0
1925,3,2026-08-22T04:00:00,19.16,3.59,10.6,4.85,3.27,1.88,30.4,17.8,0,0.0
1926,3,2026-08-22T05:00:00,22.38,3.98,8.57,6.52,3.46,2.0,29.5,14.6,0,0.0
1927,3,2026-08-22T06:00:00,22.32,4.04,10.13,6.22,3.11,1.63,31.0,10.0,0,0.0
1928,3,2026-08-22T07:00:00,19.55,3.75,12.13,6.07,3.78,1.79,33.2,25.6,0,0.0
1929,3,2026-08-22T08:00:00,40.45,9.14,22.95,13.37,7.54,4.07,31.5,29.7,0,0.0
1930,3,2026-08-22T09:00:00,45.94,8.18,21.6,12.62,7.95,4.67,31.8,29.8,0,0.0
1931,3,2026-08-22T10:00:00,38.39,7.88,25.61,10.36,7.71,3.79,32.4,33.9,0,0.0
1932,3,2026-08-22T11:00:00,40.88,10.09,23.26,13.28,7.73,3.87,33.0,29.1,0,0.0
1933,3,2026-08-22T12:00:00,40.91,8.22,24.78,11.06,7.79,4.12,31.8,33.3,0,0.0
1934,3,2026-08-22T13:00:00,41.55,9.75,21.95,12.24,6.47,3.78,32.3,40.5,0,0.0
1935,3,2026-08-22T14:00:00,44.99,7.58,20.67,13.5,6.97,4.25,30.6,31.8,0,0.0
1936,3,2026-08-22T15:00:00,40.43,8.18,21.55,11.51,6.45,4.31,31.3,23.5,0,0.0
1937,3,2026-08-22T16:00:00,45.59,8.79,19.65,11.26,7.33,3.75,31.0,30.5,0,0.0
1938,3,2026-08-22T17:00:00,39.43,7.27,21.46,10.25,7.94,4.0,31.1,29.3,0,0.0
1939,3,2026-08-22T18:00:00,20.29,4.23,10.07,5.73,3.92,2.01,30.0,12.5,0,0.0
1940,3,2026-08-22T19:00:00,22.04,4.25,8.87,4.89,3.8,1.82,29.1,27.4,0,0.0
1941,3,2026-08-22T20:00:00,20.19,4.1,9.53,5.28,3.66,2.29,27.8,14.6,0,0.0
1942,3,2026-08-22T21:00:00,22.06,3.99,9.19,6.07,3.78,1.91,27.6,8.3,0,0.0
1943,3,2026-08-22T22:00:00,23.49,3.34,9.6,5.43,3.6,1.75,27.7,23.5,0,0.0
1944,3,2026-08-22T23:00:00,20.02,3.84,9.98,6.43,3.79,1.92,26.8,11.9,0,0.0
1945,3,2026-08-23T00:00:00,40.97,3.53,8.89,6.25,3.53,2.08,26.0,7.4,1,0.5869
1946,3,2026-08-23T01:00:00,21.33,3.97,10.19,5.95,4.07,1.77,27.1,16.5,0,0.0
1947,3,2026-08-23T02:00:00,22.27,4.0,9.57,5.0,3.85,1.98,27.2,15.2,0,0.0
1948,3,2026-08-23T03:00:00,22.19,3.97,10.69,5.13,3.15,1.76,29.1,12.7,0,0.0
1949,3,2026-08-23T04:00:00,20.38,3.64,8.89,5.89,3.29,1.96,30.4,8.8,0,0.0
1950,3,2026-08-23T05:00:00,22.7,4.94,9.61,5.98,4.26,2.38,30.0,11.8,0,0.0
1951,3,2026-08-23T06:00:00,20.9,4.48,10.62,5.77,4.07,1.95,31.2,17.9,0,0.0
1952,3,2026-08-23T07:00:00,20.08,4.17,11.22,6.56,4.17,2.05,30.4,22.5,0,0.0
1953,3,2026-08-23T08:00:00,42.92,8.95,26.14,9.8,7.2,4.2,32.0,31.5,0,0.0
1954,3,2026-08-23T09:00:00,37.86,8.14,23.73,11.17,7.68,4.19,33.2,31.7,0,0.0
1955,3,2026-08-23T10:00:00,39.4,9.25,25.46,11.76,7.6,3.85,33.1,32.4,0,0.0
1956,3,2026-08-23T11:00:00,41.28,9.28,25.16,12.4,7.9,3.64,32.6,29.8,0,0.0
1957,3,2026-08-23T12:00:00,44.58,8.9,21.04,10.93,7.31,3.61,32.1,30.7,0,0.0
1958,3,2026-08-23T13:00:00,43.31,9.36,21.91,11.45,8.91,3.89,32.6,32.0,0,0.0
1959,3,2026-08-23T14:00:00,37.0,7.63,21.84,12.9,7.12,3.26,32.3,40.2,0,0.0
1960,3,2026-08-23T15:00:00,40.01,7.24,21.22,11.39,7.86,4.09,30.8,30.3,0,0.0
1961,3,2026-08-23T16:00:00,41.26,9.15,23.3,10.89,8.08,3.97,32.0,31.6,0,0.0
1962,3,2026-08-23T17:00:00,44.4,8.6,22.46,10.97,6.75,3.82,30.2,30.4,0,0.0
1963,3,2026-08-23T18:00:00,20.47,4.8,8.69,6.29,3.81,2.05,30.1,14.7,0,0.0
1964,3,2026-08-23T19:00:00,21.64,4.01,8.78,5.95,3.42,1.79,27.8,10.0,0,0.0
1965,3,2026-08-23T20:00:00,21.59,3.87,9.73,6.49,3.15,1.91,27.4,11.8,0,0.0
1966,3,2026-08-23T21:00:00,19.58,4.16,9.38,5.96,3.27,1.83,26.5,12.9,0,0.0
1967,3,2026-08-23T22:00:00,21.93,4.25,8.85,5.63,4.02,1.99,27.2,11.3,0,0.0
1968,3,2026-08-23T23:00:00,23.35,4.26,9.43,5.9,3.91,2.12,26.8,13.9,0,0.0
1969,3,2026-08-24T00:00:00,30.64,5.76,11.75,7.81,4.59,2.42,26.7,31.1,0,0.0
1970,3,2026-08-24T01:00:00,28.73,6.0,9.84,8.65,4.98,2.75,26.9,20.5,0,0.0
1971,3,2026-08-24T02:00:00,29.45,6.07,11.76,7.47,4.94,2.69,27.6,25.1,0,0.0
1972,3,2026-08-24T03:00:00,30.21,5.87,12.67,8.43,4.74,2.79,29.9,21.5,0,0.0
1973,3,2026-08-24T04:00:00,28.06,5.76,14.15,8.29,4.42,2.46,29.1,21.6,0,0.0
1974,3,2026-08-24T05:00:00,28.92,4.96,11.77,7.61,5.37,2.45,30.6,17.0,0,0.0
1975,3,2026-08-24T06:00:00,31.21,4.84,15.69,7.62,5.67,2.56,30.5,23.4,0,0.0
1976,3,2026-08-24T07:00:00,84.7,18.7,48.88,28.34,15.77,9.13,31.1,76.8,0,0.0
1977,3,2026-08-24T08:00:00,87.52,20.4,53.42,28.34,17.69,9.63,33.0,75.5,0,0.0
1978,3,2026-08-24T09:00:00,94.97,21.23,61.29,32.77,18.43,11.32,32.6,85.8,0,0.0
1979,3,2026-08-24T10:00:00,125.63,24.7,74.46,33.18,25.61,12.76,32.7,94.1,0,0.0
1980,3,2026-08-24T11:00:00,156.28,27.09,74.87,33.84,24.84,13.42,34.1,88.5,0,0.0
1981,3,2026-08-24T12:00:00,134.19,24.47,67.25,39.04,23.26,11.43,32.2,100.0,0,0.0
1982,3,2026-08-24T13:00:00,147.63,66.17,77.96,37.21,20.38,12.09,33.5,96.2,1,0.0
1983,3,2026-08-24T14:00:00,124.96,27.39,65.92,34.28,24.36,12.24,30.7,89.5,0,0.0
1984,3,2026-08-24T15:00:00,116.48,25.12,67.36,35.97,21.43,13.71,32.4,84.1,0,0.0
1985,3,2026-08-24T16:00:00,129.15,26.03,70.65,35.15,25.14,11.82,29.9,98.2,0,0.0
1986,3,2026-08-24T17:00:00,142.46,26.07,67.55,38.12,21.98,12.97,29.9,92.2,0,0.0
1987,3,2026-08-24T18:00:00,103.5,17.45,42.99,24.39,16.79,8.04,29.8,65.8,0,0.0
1988,3,2026-08-24T19:00:00,170.16,17.37,119.68,27.56,14.9,8.03,27.5,56.6,1,0.5675
1989,3,2026-08-24T20:00:00,90.57,20.3,47.47,22.48,15.45,9.3,27.6,72.7,0,0.0
1990,3,2026-08-24T21:00:00,30.01,4.64,13.71,7.2,4.35,2.44,26.6,21.6,0,0.0
1991,3,2026-08-24T22:00:00,57.43,6.06,12.83,8.33,5.28,2.65,26.5,15.4,1,0.0
1992,3,2026-08-24T23:00:00,25.18,4.88,12.11,8.05,5.01,2.61,27.4,11.6,0,0.0
1993,3,2026-08-25T00:00:00,29.14,5.78,12.08,7.48,5.14,2.08,27.1,29.0,0,0.0
1994,3,2026-08-25T01:00:00,32.49,5.63,12.75,8.27,4.85,2.49,27.6,13.0,0,0.0
1995,3,2026-08-25T02:00:00,29.08,6.0,14.58,7.88,5.29,2.33,27.0,14.7,0,0.0
1996,3,2026-08-25T03:00:00,32.4,5.97,12.43,8.39,5.89,2.67,27.7,23.2,0,0.0
1997,3,2026-08-25T04:00:00,26.11,6.59,12.72,7.93,4.88,2.62,27.9,18.5,0,0.0
1998,3,2026-08-25T05:00:00,27.38,4.64,13.69,6.72,5.26,2.83,29.0,20.6,0,0.0
1999,3,2026-08-25T06:00:00,29.14,5.9,13.45,9.04,5.69,2.52,30.9,9.0,0,0.0
2000,3,2026-08-25T07:00:00,114.22,18.48,50.22,26.3,19.24,8.87,31.3,65.9,0,0.0
2001,3,2026-08-25T08:00:00,108.97,20.76,47.77,26.49,19.18,9.13,32.0,79.8,0,0.0
2002,3,2026-08-25T09:00:00,107.38,25.48,53.08,28.04,18.27,10.85,30.7,81.1,0,0.0
2003,3,2026-08-25T10:00:00,121.85,24.87,66.42,34.34,23.83,12.32,31.6,100.0,0,0.0
2004,3,2026-08-25T11:00:00,107.25,25.76,66.76,34.72,23.84,12.55,32.7,97.4,0,0.0
2005,3,2026-08-25T12:00:00,134.7,20.88,73.46,36.87,21.98,10.65,33.0,92.0,0,0.0
2006,3,2026-08-25T13:00:00,129.6,23.25,72.81,36.88,26.07,10.84,32.5,95.7,0,0.0
2007,3,2026-08-25T14:00:00,109.41,25.49,66.11,40.21,22.69,11.53,32.5,100.0,0,0.0
2008,3,2026-08-25T15:00:00,110.39,23.72,70.2,38.15,27.54,12.34,31.2,91.2,0,0.0
2009,3,2026-08-25T16:00:00,248.04,27.46,175.96,35.73,24.65,11.7,30.2,88.1,1,0.0
2010,3,2026-08-25T17:00:00,116.54,22.94,64.73,41.6,22.51,12.59,28.9,99.0,0,0.0
2011,3,2026-08-25T18:00:00,105.12,18.21,39.77,29.01,14.49,8.54,28.6,64.6,0,0.0
2012,3,2026-08-25T19:00:00,130.83,16.0,77.36,27.54,16.45,9.49,27.0,68.7,1,0.0
2013,3,2026-08-25T20:00:00,83.24,17.45,43.66,24.19,15.66,9.31,27.4,62.8,0,0.0
2014,3,2026-08-25T21:00:00,29.49,5.35,13.61,7.46,5.07,2.52,27.0,22.2,0,0.0
2015,3,2026-08-25T22:00:00,30.29,6.09,14.19,8.37,5.39,2.17,25.5,14.9,0,0.0
2016,3,2026-08-25T23:00:00,29.49,5.29,14.83,7.09,5.03,2.71,27.3,23.6,0,0.0
2017,3,2026-08-26T00:00:00,24.52,5.35,11.57,8.07,4.96,2.27,27.0,25.1,0,0.0
2018,3,2026-08-26T01:00:00,24.74,5.9,13.55,7.96,4.84,2.3,27.0,19.3,0,0.0
2019,3,2026-08-26T02:00:00,27.68,5.47,13.75,8.37,5.01,2.56,27.3,26.1,0,0.0
2020,3,2026-08-26T03:00:00,25.18,5.44,13.29,7.56,5.11,2.77,29.0,12.3,0,0.0
2021,3,2026-08-26T04:00:00,29.35,5.38,14.11,7.14,4.22,2.35,28.6,18.3,0,0.0
2022,3,2026-08-26T05:00:00,54.66,6.11,39.63,7.5,4.76,2.77,30.5,21.5,1,0.0
2023,3,2026-08-26T06:00:00,25.14,5.58,13.08,8.32,4.07,2.36,31.2,22.2,0,0.0
2024,3,2026-08-26T07:00:00,104.8,21.79,49.59,25.14,14.74,8.59,31.3,72.6,0,0.0
2025,3,2026-08-26T08:00:00,93.7,21.6,55.91,32.61,19.38,11.03,31.9,71.1,0,0.0
2026,3,2026-08-26T09:00:00,229.1,23.57,167.12,30.49,20.63,10.86,32.6,93.1,1,0.5589
2027,3,2026-08-26T10:00:00,123.94,28.87,82.7,32.52,26.95,10.61,34.3,98.1,0,0.0
2028,3,2026-08-26T11:00:00,141.11,27.32,67.72,41.52,24.67,12.2,31.9,92.7,0,0.0
2029,3,2026-08-26T12:00:00,131.88,25.41,69.36,37.34,23.31,12.45,32.4,95.0,0,0.0
2030,3,2026-08-26T13:00:00,126.11,26.47,75.31,39.84,23.87,11.76,33.6,91.7,0,0.0
2031,3,2026-08-26T14:00:00,140.19,25.53,70.74,41.69,25.97,12.89,32.2,99.4,0,0.0
2032,3,2026-08-26T15:00:00,126.95,27.4,68.44,35.99,21.51,10.68,31.5,98.8,0,0.0
2033,3,2026-08-26T16:00:00,108.24,23.79,69.04,40.44,26.77,10.26,30.6,94.9,0,0.0
2034,3,2026-08-26T17:00:00,113.49,24.07,64.25,34.26,23.71,11.0,29.0,87.2,0,0.0
2035,3,2026-08-26T18:00:00,87.34,18.51,45.63,24.09,15.31,6.79,30.7,60.8,0,0.0
2036,3,2026-08-26T19:00:00,103.35,19.19,41.0,22.27,16.53,8.21,30.0,63.6,0,0.0
2037,3,2026-08-26T20:00:00,88.81,15.86,39.72,26.41,16.08,9.16,26.8,67.2,0,0.0
2038,3,2026-08-26T21:00:00,24.32,5.65,15.07,7.99,4.61,2.47,26.8,15.7,0,0.0
2039,3,2026-08-26T22:00:00,26.44,5.55,14.76,7.85,4.82,2.51,26.4,16.8,0,0.0
2040,3,2026-08-26T23:00:00,24.9,5.73,11.63,8.02,4.54,3.02,26.9,28.5,0,0.0
2041,3,2026-08-27T00:00:00,30.14,5.36,11.78,7.67,4.87,2.31,25.5,6.4,0,0.0
2042,3,2026-08-27T01:00:00,26.85,5.86,10.91,8.94,4.68,2.8,27.3,28.9,0,0.0
2043,3,2026-08-27T02:00:00,27.55,5.08,13.0,8.63,4.3,2.7,27.3,23.8,0,0.0
2044,3,2026-08-27T03:00:00,26.0,5.83,13.69,7.84,4.94,2.63,27.3,19.2,0,0.0
2045,3,2026-08-27T04:00:00,30.53,5.6,11.82,8.24,5.14,2.33,28.8,22.6,0,0.0
2046,3,2026-08-27T05:00:00,28.28,5.29,12.22,7.5,4.87,2.43,28.7,25.6,0,0.0
2047,3,2026-08-27T06:00:00,27.01,4.78,11.56,7.74,5.25,2.78,29.8,23.6,0,0.0
2048,3,2026-08-27T07:00:00,106.42,18.2,47.19,29.13,15.28,9.66,31.0,73.0,0,0.0
2049,3,2026-08-27T08:00:00,94.77,23.08,51.68,33.05,19.82,10.3,32.0,65.4,0,0.0
